round,i,j,b_0,b_1
138,2,0,0.5149955016193501,0.4850044983806498
138,2,1,0.5199893401554819,0.480010659844518
138,2,3,0.49500016666001023,0.5049998333399898
138,2,4,0.480010659844518,0.5199893401554819
138,2,5,0.4850044983806498,0.5149955016193501
138,3,0,0.5049998333399898,0.49500016666001023
138,3,1,0.5199893401554819,0.480010659844518
138,3,2,0.5099986668799356,0.49000133312006444
138,3,4,0.5,0.5
138,3,5,0.5,0.5
138,4,0,0.5199893401554819,0.480010659844518
138,4,1,0.5149955016193501,0.4850044983806498
138,4,2,0.5149955016193501,0.4850044983806498
138,4,3,0.4850044983806498,0.5149955016193501
138,4,5,0.49000133312006444,0.5099986668799356
138,5,0,0.5099986668799356,0.49000133312006444
138,5,1,0.5049998333399898,0.49500016666001023
138,5,2,0.5049998333399898,0.49500016666001023
138,5,3,0.4850044983806498,0.5149955016193501
138,5,4,0.49000133312006444,0.5099986668799356
139,0,1,0.5149955016193501,0.4850044983806498
139,0,2,0.5049998333399898,0.49500016666001023
139,0,3,0.49000133312006444,0.5099986668799356
139,0,4,0.49000133312006444,0.5099986668799356
139,0,5,0.49500016666001023,0.5049998333399898
139,1,0,0.5149955016193501,0.4850044983806498
139,1,2,0.5099986668799356,0.49000133312006444
139,1,3,0.49500016666001023,0.5049998333399898
139,1,4,0.4850044983806498,0.5149955016193501
139,1,5,0.49000133312006444,0.5099986668799356
139,2,0,0.5149955016193501,0.4850044983806498
139,2,1,0.5199893401554819,0.480010659844518
139,2,3,0.49500016666001023,0.5049998333399898
139,2,4,0.480010659844518,0.5199893401554819
139,2,5,0.4850044983806498,0.5149955016193501
139,3,0,0.5049998333399898,0.49500016666001023
139,3,1,0.5199893401554819,0.480010659844518
139,3,2,0.5099986668799356,0.49000133312006444
139,3,4,0.5,0.5
139,3,5,0.5,0.5
139,4,0,0.5249791874787904,0.4750208125212097
139,4,1,0.5149955016193501,0.4850044983806498
139,4,2,0.5149955016193501,0.4850044983806498
139,4,3,0.4850044983806498,0.5149955016193501
139,4,5,0.49000133312006444,0.5099986668799356
139,5,0,0.5099986668799356,0.49000133312006444
139,5,1,0.5049998333399898,0.49500016666001023
139,5,2,0.5049998333399898,0.49500016666001023
139,5,3,0.4850044983806498,0.5149955016193501
139,5,4,0.49000133312006444,0.5099986668799356
140,0,1,0.5149955016193501,0.4850044983806498
140,0,2,0.5049998333399898,0.49500016666001023
140,0,3,0.49000133312006444,0.5099986668799356
140,0,4,0.49000133312006444,0.5099986668799356
140,0,5,0.49500016666001023,0.5049998333399898
140,1,0,0.5149955016193501,0.4850044983806498
140,1,2,0.5099986668799356,0.49000133312006444
140,1,3,0.49500016666001023,0.5049998333399898
140,1,4,0.4850044983806498,0.5149955016193501
140,1,5,0.49000133312006444,0.5099986668799356
140,2,0,0.5149955016193501,0.4850044983806498
140,2,1,0.5199893401554819,0.480010659844518
140,2,3,0.49500016666001023,0.5049998333399898
140,2,4,0.480010659844518,0.5199893401554819
140,2,5,0.4850044983806498,0.5149955016193501
140,3,0,0.5049998333399898,0.49500016666001023
140,3,1,0.5199893401554819,0.480010659844518
140,3,2,0.5099986668799356,0.49000133312006444
140,3,4,0.5,0.5
140,3,5,0.5,0.5
140,4,0,0.5249791874787904,0.4750208125212097
140,4,1,0.5149955016193501,0.4850044983806498
140,4,2,0.5149955016193501,0.4850044983806498
140,4,3,0.4850044983806498,0.5149955016193501
140,4,5,0.49000133312006444,0.5099986668799356
140,5,0,0.5099986668799356,0.49000133312006444
140,5,1,0.5049998333399898,0.49500016666001023
140,5,2,0.5099986668799356,0.49000133312006444
140,5,3,0.4850044983806498,0.5149955016193501
140,5,4,0.49000133312006444,0.5099986668799356
141,0,1,0.5149955016193501,0.4850044983806498
141,0,2,0.5049998333399898,0.49500016666001023
141,0,3,0.49000133312006444,0.5099986668799356
141,0,4,0.49000133312006444,0.5099986668799356
141,0,5,0.49500016666001023,0.5049998333399898
141,1,0,0.5149955016193501,0.4850044983806498
141,1,2,0.5099986668799356,0.49000133312006444
141,1,3,0.49500016666001023,0.5049998333399898
141,1,4,0.4850044983806498,0.5149955016193501
141,1,5,0.49000133312006444,0.5099986668799356
141,2,0,0.5149955016193501,0.4850044983806498
141,2,1,0.5199893401554819,0.480010659844518
141,2,3,0.49500016666001023,0.5049998333399898
141,2,4,0.480010659844518,0.5199893401554819
141,2,5,0.4850044983806498,0.5149955016193501
141,3,0,0.5049998333399898,0.49500016666001023
141,3,1,0.5199893401554819,0.480010659844518
141,3,2,0.5099986668799356,0.49000133312006444
141,3,4,0.5,0.5
141,3,5,0.5,0.5
141,4,0,0.5249791874787904,0.4750208125212097
141,4,1,0.5149955016193501,0.4850044983806498
141,4,2,0.5149955016193501,0.4850044983806498
141,4,3,0.4850044983806498,0.5149955016193501
141,4,5,0.49000133312006444,0.5099986668799356
141,5,0,0.5099986668799356,0.49000133312006444
141,5,1,0.5049998333399898,0.49500016666001023
141,5,2,0.5099986668799356,0.49000133312006444
141,5,3,0.4850044983806498,0.5149955016193501
141,5,4,0.49000133312006444,0.5099986668799356
142,0,1,0.5149955016193501,0.4850044983806498
142,0,2,0.5049998333399898,0.49500016666001023
142,0,3,0.49000133312006444,0.5099986668799356
142,0,4,0.49000133312006444,0.5099986668799356
142,0,5,0.49500016666001023,0.5049998333399898
142,1,0,0.5149955016193501,0.4850044983806498
142,1,2,0.5099986668799356,0.49000133312006444
142,1,3,0.49500016666001023,0.5049998333399898
142,1,4,0.4850044983806498,0.5149955016193501
142,1,5,0.49000133312006444,0.5099986668799356
142,2,0,0.5149955016193501,0.4850044983806498
142,2,1,0.5199893401554819,0.480010659844518
142,2,3,0.49500016666001023,0.5049998333399898
142,2,4,0.480010659844518,0.5199893401554819
142,2,5,0.4850044983806498,0.5149955016193501
142,3,0,0.5049998333399898,0.49500016666001023
142,3,1,0.5199893401554819,0.480010659844518
142,3,2,0.5099986668799356,0.49000133312006444
142,3,4,0.5,0.5
142,3,5,0.5,0.5
142,4,0,0.5249791874787904,0.4750208125212097
142,4,1,0.5149955016193501,0.4850044983806498
142,4,2,0.5149955016193501,0.4850044983806498
142,4,3,0.4850044983806498,0.5149955016193501
142,4,5,0.49000133312006444,0.5099986668799356
142,5,0,0.5149955016193501,0.4850044983806498
142,5,1,0.5049998333399898,0.49500016666001023
142,5,2,0.5099986668799356,0.49000133312006444
142,5,3,0.4850044983806498,0.5149955016193501
142,5,4,0.49000133312006444,0.5099986668799356
143,0,1,0.5149955016193501,0.4850044983806498
143,0,2,0.5049998333399898,0.49500016666001023
143,0,3,0.49000133312006444,0.5099986668799356
143,0,4,0.49000133312006444,0.5099986668799356
143,0,5,0.49500016666001023,0.5049998333399898
143,1,0,0.5149955016193501,0.4850044983806498
143,1,2,0.5099986668799356,0.49000133312006444
143,1,3,0.49500016666001023,0.5049998333399898
143,1,4,0.4850044983806498,0.5149955016193501
143,1,5,0.49000133312006444,0.5099986668799356
143,2,0,0.5149955016193501,0.4850044983806498
143,2,1,0.5199893401554819,0.480010659844518
143,2,3,0.49500016666001023,0.5049998333399898
143,2,4,0.480010659844518,0.5199893401554819
143,2,5,0.4850044983806498,0.5149955016193501
143,3,0,0.5049998333399898,0.49500016666001023
143,3,1,0.5199893401554819,0.480010659844518
143,3,2,0.5099986668799356,0.49000133312006444
143,3,4,0.5,0.5
143,3,5,0.5,0.5
143,4,0,0.5249791874787904,0.4750208125212097
143,4,1,0.5149955016193501,0.4850044983806498
143,4,2,0.5149955016193501,0.4850044983806498
143,4,3,0.4850044983806498,0.5149955016193501
143,4,5,0.4850044983806498,0.5149955016193501
143,5,0,0.5149955016193501,0.4850044983806498
143,5,1,0.5049998333399898,0.49500016666001023
143,5,2,0.5099986668799356,0.49000133312006444
143,5,3,0.4850044983806498,0.5149955016193501
143,5,4,0.49000133312006444,0.5099986668799356
144,0,1,0.5149955016193501,0.4850044983806498
144,0,2,0.5049998333399898,0.49500016666001023
144,0,3,0.49000133312006444,0.5099986668799356
144,0,4,0.49000133312006444,0.5099986668799356
144,0,5,0.49500016666001023,0.5049998333399898
144,1,0,0.5149955016193501,0.4850044983806498
144,1,2,0.5099986668799356,0.49000133312006444
144,1,3,0.49500016666001023,0.5049998333399898
144,1,4,0.4850044983806498,0.5149955016193501
144,1,5,0.49000133312006444,0.5099986668799356
144,2,0,0.5149955016193501,0.4850044983806498
144,2,1,0.5199893401554819,0.480010659844518
144,2,3,0.49500016666001023,0.5049998333399898
144,2,4,0.480010659844518,0.5199893401554819
144,2,5,0.4850044983806498,0.5149955016193501
144,3,0,0.5049998333399898,0.49500016666001023
144,3,1,0.5199893401554819,0.480010659844518
144,3,2,0.5099986668799356,0.49000133312006444
144,3,4,0.5,0.5
144,3,5,0.5,0.5
144,4,0,0.5249791874787904,0.4750208125212097
144,4,1,0.5149955016193501,0.4850044983806498
144,4,2,0.5149955016193501,0.4850044983806498
144,4,3,0.4850044983806498,0.5149955016193501
144,4,5,0.4850044983806498,0.5149955016193501
144,5,0,0.5149955016193501,0.4850044983806498
144,5,1,0.5049998333399898,0.49500016666001023
144,5,2,0.5099986668799356,0.49000133312006444
144,5,3,0.4850044983806498,0.5149955016193501
144,5,4,0.49000133312006444,0.5099986668799356
145,0,1,0.5149955016193501,0.4850044983806498
145,0,2,0.5049998333399898,0.49500016666001023
145,0,3,0.49000133312006444,0.5099986668799356
145,0,4,0.4850044983806498,0.5149955016193501
145,0,5,0.49500016666001023,0.5049998333399898
145,1,0,0.5149955016193501,0.4850044983806498
145,1,2,0.5099986668799356,0.49000133312006444
145,1,3,0.49500016666001023,0.5049998333399898
145,1,4,0.4850044983806498,0.5149955016193501
145,1,5,0.49000133312006444,0.5099986668799356
145,2,0,0.5149955016193501,0.4850044983806498
145,2,1,0.5199893401554819,0.480010659844518
145,2,3,0.49500016666001023,0.5049998333399898
145,2,4,0.480010659844518,0.5199893401554819
145,2,5,0.4850044983806498,0.5149955016193501
145,3,0,0.5049998333399898,0.49500016666001023
145,3,1,0.5199893401554819,0.480010659844518
145,3,2,0.5099986668799356,0.49000133312006444
145,3,4,0.5,0.5
145,3,5,0.5,0.5
145,4,0,0.5249791874787904,0.4750208125212097
145,4,1,0.5149955016193501,0.4850044983806498
145,4,2,0.5149955016193501,0.4850044983806498
145,4,3,0.4850044983806498,0.5149955016193501
145,4,5,0.4850044983806498,0.5149955016193501
145,5,0,0.5149955016193501,0.4850044983806498
145,5,1,0.5049998333399898,0.49500016666001023
145,5,2,0.5099986668799356,0.49000133312006444
145,5,3,0.4850044983806498,0.5149955016193501
145,5,4,0.49000133312006444,0.5099986668799356
146,0,1,0.5149955016193501,0.4850044983806498
146,0,2,0.5049998333399898,0.49500016666001023
146,0,3,0.49000133312006444,0.5099986668799356
146,0,4,0.4850044983806498,0.5149955016193501
146,0,5,0.49500016666001023,0.5049998333399898
146,1,0,0.5149955016193501,0.4850044983806498
146,1,2,0.5099986668799356,0.49000133312006444
146,1,3,0.49500016666001023,0.5049998333399898
146,1,4,0.4850044983806498,0.5149955016193501
146,1,5,0.49000133312006444,0.5099986668799356
146,2,0,0.5149955016193501,0.4850044983806498
146,2,1,0.5199893401554819,0.480010659844518
146,2,3,0.49500016666001023,0.5049998333399898
146,2,4,0.480010659844518,0.5199893401554819
146,2,5,0.4850044983806498,0.5149955016193501
146,3,0,0.5049998333399898,0.49500016666001023
146,3,1,0.5199893401554819,0.480010659844518
146,3,2,0.5099986668799356,0.49000133312006444
146,3,4,0.5,0.5
146,3,5,0.5,0.5
146,4,0,0.5249791874787904,0.4750208125212097
146,4,1,0.5149955016193501,0.4850044983806498
146,4,2,0.5149955016193501,0.4850044983806498
146,4,3,0.4850044983806498,0.5149955016193501
146,4,5,0.4850044983806498,0.5149955016193501
146,5,0,0.5149955016193501,0.4850044983806498
146,5,1,0.5049998333399898,0.49500016666001023
146,5,2,0.5099986668799356,0.49000133312006444
146,5,3,0.4850044983806498,0.5149955016193501
146,5,4,0.49000133312006444,0.5099986668799356
147,0,1,0.5149955016193501,0.4850044983806498
147,0,2,0.5049998333399898,0.49500016666001023
147,0,3,0.49000133312006444,0.5099986668799356
147,0,4,0.4850044983806498,0.5149955016193501
147,0,5,0.49500016666001023,0.5049998333399898
147,1,0,0.5149955016193501,0.4850044983806498
147,1,2,0.5099986668799356,0.49000133312006444
147,1,3,0.49500016666001023,0.5049998333399898
147,1,4,0.4850044983806498,0.5149955016193501
147,1,5,0.49000133312006444,0.5099986668799356
147,2,0,0.5149955016193501,0.4850044983806498
147,2,1,0.5199893401554819,0.480010659844518
147,2,3,0.49500016666001023,0.5049998333399898
147,2,4,0.480010659844518,0.5199893401554819
147,2,5,0.4850044983806498,0.5149955016193501
147,3,0,0.5049998333399898,0.49500016666001023
147,3,1,0.5199893401554819,0.480010659844518
147,3,2,0.5099986668799356,0.49000133312006444
147,3,4,0.5,0.5
147,3,5,0.5,0.5
147,4,0,0.5249791874787904,0.4750208125212097
147,4,1,0.5149955016193501,0.4850044983806498
147,4,2,0.5149955016193501,0.4850044983806498
147,4,3,0.4850044983806498,0.5149955016193501
147,4,5,0.4850044983806498,0.5149955016193501
147,5,0,0.5149955016193501,0.4850044983806498
147,5,1,0.5049998333399898,0.49500016666001023
147,5,2,0.5099986668799356,0.49000133312006444
147,5,3,0.4850044983806498,0.5149955016193501
147,5,4,0.49000133312006444,0.5099986668799356
148,0,1,0.5149955016193501,0.4850044983806498
148,0,2,0.5049998333399898,0.49500016666001023
148,0,3,0.49000133312006444,0.5099986668799356
148,0,4,0.4850044983806498,0.5149955016193501
148,0,5,0.49500016666001023,0.5049998333399898
148,1,0,0.5149955016193501,0.4850044983806498
148,1,2,0.5099986668799356,0.49000133312006444
148,1,3,0.49500016666001023,0.5049998333399898
148,1,4,0.4850044983806498,0.5149955016193501
148,1,5,0.49000133312006444,0.5099986668799356
148,2,0,0.5149955016193501,0.4850044983806498
148,2,1,0.5199893401554819,0.480010659844518
148,2,3,0.49500016666001023,0.5049998333399898
148,2,4,0.480010659844518,0.5199893401554819
148,2,5,0.4850044983806498,0.5149955016193501
148,3,0,0.5099986668799356,0.49000133312006444
148,3,1,0.5199893401554819,0.480010659844518
148,3,2,0.5099986668799356,0.49000133312006444
148,3,4,0.5,0.5
148,3,5,0.5,0.5
148,4,0,0.5249791874787904,0.4750208125212097
148,4,1,0.5149955016193501,0.4850044983806498
148,4,2,0.5149955016193501,0.4850044983806498
148,4,3,0.4850044983806498,0.5149955016193501
148,4,5,0.4850044983806498,0.5149955016193501
148,5,0,0.5149955016193501,0.4850044983806498
148,5,1,0.5049998333399898,0.49500016666001023
148,5,2,0.5099986668799356,0.49000133312006444
148,5,3,0.4850044983806498,0.5149955016193501
148,5,4,0.49000133312006444,0.5099986668799356
149,0,1,0.5149955016193501,0.4850044983806498
149,0,2,0.5049998333399898,0.49500016666001023
149,0,3,0.49000133312006444,0.5099986668799356
149,0,4,0.4850044983806498,0.5149955016193501
149,0,5,0.49500016666001023,0.5049998333399898
149,1,0,0.5149955016193501,0.4850044983806498
149,1,2,0.5099986668799356,0.49000133312006444
149,1,3,0.49500016666001023,0.5049998333399898
149,1,4,0.4850044983806498,0.5149955016193501
149,1,5,0.49000133312006444,0.5099986668799356
149,2,0,0.5149955016193501,0.4850044983806498
149,2,1,0.5199893401554819,0.480010659844518
149,2,3,0.49500016666001023,0.5049998333399898
149,2,4,0.480010659844518,0.5199893401554819
149,2,5,0.4850044983806498,0.5149955016193501
149,3,0,0.5099986668799356,0.49000133312006444
149,3,1,0.5199893401554819,0.480010659844518
149,3,2,0.5099986668799356,0.49000133312006444
149,3,4,0.5,0.5
149,3,5,0.5,0.5
149,4,0,0.5249791874787904,0.4750208125212097
149,4,1,0.5149955016193501,0.4850044983806498
149,4,2,0.5149955016193501,0.4850044983806498
149,4,3,0.4850044983806498,0.5149955016193501
149,4,5,0.4850044983806498,0.5149955016193501
149,5,0,0.5149955016193501,0.4850044983806498
149,5,1,0.5049998333399898,0.49500016666001023
149,5,2,0.5099986668799356,0.49000133312006444
149,5,3,0.4850044983806498,0.5149955016193501
149,5,4,0.49000133312006444,0.5099986668799356
150,0,1,0.5149955016193501,0.4850044983806498
150,0,2,0.5049998333399898,0.49500016666001023
150,0,3,0.49000133312006444,0.5099986668799356
150,0,4,0.4850044983806498,0.5149955016193501
150,0,5,0.49500016666001023,0.5049998333399898
150,1,0,0.5149955016193501,0.4850044983806498
150,1,2,0.5099986668799356,0.49000133312006444
150,1,3,0.49500016666001023,0.5049998333399898
150,1,4,0.4850044983806498,0.5149955016193501
150,1,5,0.49000133312006444,0.5099986668799356
150,2,0,0.5149955016193501,0.4850044983806498
150,2,1,0.5199893401554819,0.480010659844518
150,2,3,0.49500016666001023,0.5049998333399898
150,2,4,0.480010659844518,0.5199893401554819
150,2,5,0.4850044983806498,0.5149955016193501
150,3,0,0.5099986668799356,0.49000133312006444
150,3,1,0.5199893401554819,0.480010659844518
150,3,2,0.5099986668799356,0.49000133312006444
150,3,4,0.5,0.5
150,3,5,0.5,0.5
150,4,0,0.5249791874787904,0.4750208125212097
150,4,1,0.5149955016193501,0.4850044983806498
150,4,2,0.5149955016193501,0.4850044983806498
150,4,3,0.4850044983806498,0.5149955016193501
150,4,5,0.4850044983806498,0.5149955016193501
150,5,0,0.5149955016193501,0.4850044983806498
150,5,1,0.5049998333399898,0.49500016666001023
150,5,2,0.5099986668799356,0.49000133312006444
150,5,3,0.4850044983806498,0.5149955016193501
150,5,4,0.49000133312006444,0.5099986668799356
151,0,1,0.5149955016193501,0.4850044983806498
151,0,2,0.5049998333399898,0.49500016666001023
151,0,3,0.49000133312006444,0.5099986668799356
151,0,4,0.4850044983806498,0.5149955016193501
151,0,5,0.49500016666001023,0.5049998333399898
151,1,0,0.5149955016193501,0.4850044983806498
151,1,2,0.5099986668799356,0.49000133312006444
151,1,3,0.49500016666001023,0.5049998333399898
151,1,4,0.4850044983806498,0.5149955016193501
151,1,5,0.49000133312006444,0.5099986668799356
151,2,0,0.5149955016193501,0.4850044983806498
151,2,1,0.5199893401554819,0.480010659844518
151,2,3,0.49500016666001023,0.5049998333399898
151,2,4,0.480010659844518,0.5199893401554819
151,2,5,0.4850044983806498,0.5149955016193501
151,3,0,0.5099986668799356,0.49000133312006444
151,3,1,0.5199893401554819,0.480010659844518
151,3,2,0.5099986668799356,0.49000133312006444
151,3,4,0.5,0.5
151,3,5,0.5,0.5
151,4,0,0.5249791874787904,0.4750208125212097
151,4,1,0.5149955016193501,0.4850044983806498
151,4,2,0.5149955016193501,0.4850044983806498
151,4,3,0.4850044983806498,0.5149955016193501
151,4,5,0.4850044983806498,0.5149955016193501
151,5,0,0.5149955016193501,0.4850044983806498
151,5,1,0.5049998333399898,0.49500016666001023
151,5,2,0.5149955016193501,0.4850044983806498
151,5,3,0.4850044983806498,0.5149955016193501
151,5,4,0.49000133312006444,0.5099986668799356
152,0,1,0.5149955016193501,0.4850044983806498
152,0,2,0.5049998333399898,0.49500016666001023
152,0,3,0.49000133312006444,0.5099986668799356
152,0,4,0.4850044983806498,0.5149955016193501
152,0,5,0.49500016666001023,0.5049998333399898
152,1,0,0.5149955016193501,0.4850044983806498
152,1,2,0.5099986668799356,0.49000133312006444
152,1,3,0.49500016666001023,0.5049998333399898
152,1,4,0.4850044983806498,0.5149955016193501
152,1,5,0.49000133312006444,0.5099986668799356
152,2,0,0.5149955016193501,0.4850044983806498
152,2,1,0.5199893401554819,0.480010659844518
152,2,3,0.49500016666001023,0.5049998333399898
152,2,4,0.480010659844518,0.5199893401554819
152,2,5,0.4850044983806498,0.5149955016193501
152,3,0,0.5099986668799356,0.49000133312006444
152,3,1,0.5199893401554819,0.480010659844518
152,3,2,0.5099986668799356,0.49000133312006444
152,3,4,0.5,0.5
152,3,5,0.5,0.5
152,4,0,0.5249791874787904,0.4750208125212097
152,4,1,0.5149955016193501,0.4850044983806498
152,4,2,0.5149955016193501,0.4850044983806498
152,4,3,0.4850044983806498,0.5149955016193501
152,4,5,0.4850044983806498,0.5149955016193501
152,5,0,0.5149955016193501,0.4850044983806498
152,5,1,0.5049998333399898,0.49500016666001023
152,5,2,0.5149955016193501,0.4850044983806498
152,5,3,0.4850044983806498,0.5149955016193501
152,5,4,0.49000133312006444,0.5099986668799356
153,0,1,0.5149955016193501,0.4850044983806498
153,0,2,0.5049998333399898,0.49500016666001023
153,0,3,0.49000133312006444,0.5099986668799356
153,0,4,0.4850044983806498,0.5149955016193501
153,0,5,0.49500016666001023,0.5049998333399898
153,1,0,0.5149955016193501,0.4850044983806498
153,1,2,0.5099986668799356,0.49000133312006444
153,1,3,0.49500016666001023,0.5049998333399898
153,1,4,0.4850044983806498,0.5149955016193501
153,1,5,0.49000133312006444,0.5099986668799356
153,2,0,0.5149955016193501,0.4850044983806498
153,2,1,0.5199893401554819,0.480010659844518
153,2,3,0.49500016666001023,0.5049998333399898
153,2,4,0.480010659844518,0.5199893401554819
153,2,5,0.4850044983806498,0.5149955016193501
153,3,0,0.5099986668799356,0.49000133312006444
153,3,1,0.5199893401554819,0.480010659844518
153,3,2,0.5099986668799356,0.49000133312006444
153,3,4,0.5,0.5
153,3,5,0.5,0.5
153,4,0,0.5249791874787904,0.4750208125212097
153,4,1,0.5149955016193501,0.4850044983806498
153,4,2,0.5149955016193501,0.4850044983806498
153,4,3,0.4850044983806498,0.5149955016193501
153,4,5,0.4850044983806498,0.5149955016193501
153,5,0,0.5149955016193501,0.4850044983806498
153,5,1,0.5049998333399898,0.49500016666001023
153,5,2,0.5149955016193501,0.4850044983806498
153,5,3,0.4850044983806498,0.5149955016193501
153,5,4,0.49000133312006444,0.5099986668799356
154,0,1,0.5149955016193501,0.4850044983806498
154,0,2,0.5049998333399898,0.49500016666001023
154,0,3,0.49000133312006444,0.5099986668799356
154,0,4,0.4850044983806498,0.5149955016193501
154,0,5,0.49500016666001023,0.5049998333399898
154,1,0,0.5149955016193501,0.4850044983806498
154,1,2,0.5099986668799356,0.49000133312006444
154,1,3,0.49500016666001023,0.5049998333399898
154,1,4,0.4850044983806498,0.5149955016193501
154,1,5,0.49000133312006444,0.5099986668799356
154,2,0,0.5149955016193501,0.4850044983806498
154,2,1,0.5199893401554819,0.480010659844518
154,2,3,0.49500016666001023,0.5049998333399898
154,2,4,0.480010659844518,0.5199893401554819
154,2,5,0.4850044983806498,0.5149955016193501
154,3,0,0.5099986668799356,0.49000133312006444
154,3,1,0.5199893401554819,0.480010659844518
154,3,2,0.5099986668799356,0.49000133312006444
154,3,4,0.5,0.5
154,3,5,0.5,0.5
154,4,0,0.5249791874787904,0.4750208125212097
154,4,1,0.5149955016193501,0.4850044983806498
154,4,2,0.5199893401554819,0.480010659844518
154,4,3,0.4850044983806498,0.5149955016193501
154,4,5,0.4850044983806498,0.5149955016193501
154,5,0,0.5149955016193501,0.4850044983806498
154,5,1,0.5049998333399898,0.49500016666001023
154,5,2,0.5149955016193501,0.4850044983806498
154,5,3,0.4850044983806498,0.5149955016193501
154,5,4,0.49000133312006444,0.5099986668799356
155,0,1,0.5149955016193501,0.4850044983806498
155,0,2,0.5049998333399898,0.49500016666001023
155,0,3,0.49000133312006444,0.5099986668799356
155,0,4,0.4850044983806498,0.5149955016193501
155,0,5,0.49500016666001023,0.5049998333399898
155,1,0,0.5149955016193501,0.4850044983806498
155,1,2,0.5099986668799356,0.49000133312006444
155,1,3,0.49500016666001023,0.5049998333399898
155,1,4,0.4850044983806498,0.5149955016193501
155,1,5,0.49000133312006444,0.5099986668799356
155,2,0,0.5149955016193501,0.4850044983806498
155,2,1,0.5199893401554819,0.480010659844518
155,2,3,0.49000133312006444,0.5099986668799356
155,2,4,0.480010659844518,0.5199893401554819
155,2,5,0.4850044983806498,0.5149955016193501
155,3,0,0.5099986668799356,0.49000133312006444
155,3,1,0.5199893401554819,0.480010659844518
155,3,2,0.5099986668799356,0.49000133312006444
155,3,4,0.5,0.5
155,3,5,0.5,0.5
155,4,0,0.5249791874787904,0.4750208125212097
155,4,1,0.5149955016193501,0.4850044983806498
155,4,2,0.5199893401554819,0.480010659844518
155,4,3,0.4850044983806498,0.5149955016193501
155,4,5,0.4850044983806498,0.5149955016193501
155,5,0,0.5149955016193501,0.4850044983806498
155,5,1,0.5049998333399898,0.49500016666001023
155,5,2,0.5149955016193501,0.4850044983806498
155,5,3,0.4850044983806498,0.5149955016193501
155,5,4,0.49000133312006444,0.5099986668799356
156,0,1,0.5149955016193501,0.4850044983806498
156,0,2,0.5049998333399898,0.49500016666001023
156,0,3,0.49000133312006444,0.5099986668799356
156,0,4,0.4850044983806498,0.5149955016193501
156,0,5,0.49500016666001023,0.5049998333399898
156,1,0,0.5199893401554819,0.480010659844518
156,1,2,0.5099986668799356,0.49000133312006444
156,1,3,0.49500016666001023,0.5049998333399898
156,1,4,0.4850044983806498,0.5149955016193501
156,1,5,0.49000133312006444,0.5099986668799356
156,2,0,0.5149955016193501,0.4850044983806498
156,2,1,0.5199893401554819,0.480010659844518
156,2,3,0.49000133312006444,0.5099986668799356
156,2,4,0.480010659844518,0.5199893401554819
156,2,5,0.4850044983806498,0.5149955016193501
156,3,0,0.5099986668799356,0.49000133312006444
156,3,1,0.5199893401554819,0.480010659844518
156,3,2,0.5099986668799356,0.49000133312006444
156,3,4,0.5,0.5
156,3,5,0.5,0.5
156,4,0,0.5249791874787904,0.4750208125212097
156,4,1,0.5149955016193501,0.4850044983806498
156,4,2,0.5199893401554819,0.480010659844518
156,4,3,0.4850044983806498,0.5149955016193501
156,4,5,0.4850044983806498,0.5149955016193501
156,5,0,0.5149955016193501,0.4850044983806498
156,5,1,0.5049998333399898,0.49500016666001023
156,5,2,0.5149955016193501,0.4850044983806498
156,5,3,0.4850044983806498,0.5149955016193501
156,5,4,0.49000133312006444,0.5099986668799356
157,0,1,0.5149955016193501,0.4850044983806498
157,0,2,0.5049998333399898,0.49500016666001023
157,0,3,0.49000133312006444,0.5099986668799356
157,0,4,0.4850044983806498,0.5149955016193501
157,0,5,0.49500016666001023,0.5049998333399898
157,1,0,0.5199893401554819,0.480010659844518
157,1,2,0.5099986668799356,0.49000133312006444
157,1,3,0.49500016666001023,0.5049998333399898
157,1,4,0.4850044983806498,0.5149955016193501
157,1,5,0.49000133312006444,0.5099986668799356
157,2,0,0.5149955016193501,0.4850044983806498
157,2,1,0.5199893401554819,0.480010659844518
157,2,3,0.49000133312006444,0.5099986668799356
157,2,4,0.480010659844518,0.5199893401554819
157,2,5,0.4850044983806498,0.5149955016193501
157,3,0,0.5099986668799356,0.49000133312006444
157,3,1,0.5199893401554819,0.480010659844518
157,3,2,0.5099986668799356,0.49000133312006444
157,3,4,0.5,0.5
157,3,5,0.5,0.5
157,4,0,0.5249791874787904,0.4750208125212097
157,4,1,0.5149955016193501,0.4850044983806498
157,4,2,0.5199893401554819,0.480010659844518
157,4,3,0.4850044983806498,0.5149955016193501
157,4,5,0.4850044983806498,0.5149955016193501
157,5,0,0.5149955016193501,0.4850044983806498
157,5,1,0.5049998333399898,0.49500016666001023
157,5,2,0.5149955016193501,0.4850044983806498
157,5,3,0.4850044983806498,0.5149955016193501
157,5,4,0.49000133312006444,0.5099986668799356
158,0,1,0.5149955016193501,0.4850044983806498
158,0,2,0.5049998333399898,0.49500016666001023
158,0,3,0.49000133312006444,0.5099986668799356
158,0,4,0.4850044983806498,0.5149955016193501
158,0,5,0.49500016666001023,0.5049998333399898
158,1,0,0.5199893401554819,0.480010659844518
158,1,2,0.5099986668799356,0.49000133312006444
158,1,3,0.49500016666001023,0.5049998333399898
158,1,4,0.4850044983806498,0.5149955016193501
158,1,5,0.49000133312006444,0.5099986668799356
158,2,0,0.5149955016193501,0.4850044983806498
158,2,1,0.5199893401554819,0.480010659844518
